,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2021-12-14,YGG,10.52227343,10.75268817,10.44546851,10.75268817,10.75268817,3962637,4.02457757,11.3671275,60.47645,1.0,0.1536098300000006,0.014492753527473277
2021-12-14,HANA,92.5,94.75,92.5,93.25,93.25,3446500,38.25,95.25,41.37063,0.93333,-0.25,-0.00267379679144385
2021-12-14,SKR,13.2,13.2,12.9,13.0,13.0,310400,6.4,13.6,36.13274,0.86667,-0.09999999999999964,-0.007633587786259515
2021-12-14,JMT,59.75,60.75,59.5,60.0,60.0,3203900,30.04069,60.25,36.03731,0.8,-0.25,-0.004149377593360996
2021-12-14,EA,83.25,85.75,83.25,85.75,85.75,21516300,44.0,85.75,35.98799,0.73333,1.75,0.020833333333333332
2021-12-14,KCE,92.75,93.25,91.75,92.25,92.25,5765200,39.0,93.0,33.58726,0.66667,-0.75,-0.008064516129032258
2021-12-14,JWD,15.8,16.299999,15.8,16.1,16.1,4446000,8.2,16.9,31.13987,0.6,0.20000000000000107,0.012578616352201324
2021-12-14,SINGER,47.75,49.0,47.5,48.0,48.0,2723800,17.665291,49.0,27.6935,0.53333,-0.5,-0.010309278350515464
2021-12-14,DTAC,44.5,45.25,44.25,44.75,44.75,6686600,29.0,46.0,26.00345,0.46667,0.25,0.0056179775280898875
2021-12-14,MEGA,52.25,54.75,52.25,52.5,52.5,6012800,33.25,55.5,25.33364,0.4,0.5,0.009615384615384616
2021-12-14,RBF,20.4,20.6,20.200001,20.200001,20.200001,7565700,8.55,23.299999,19.6274,0.33333,-0.2999989999999997,-0.014634097560975595
